 ! , 0
 3,978 , 632627
 3,982,000 , 632641
 3,983,692 , 632654
 3,985,924 , 632667
 3,986,000 , 632680
 3,989 , 632693
 3,994,347 , 632707
 3,994,808 , 632719
 3,998,000 , 632732
 3,9i3,523 , 632757
 3-1/2 , 632770
 3-1/4 , 632932
 3-1/8 , 632990
 3-3/4 , 633025
 3-3/8 , 633083
 3-5 , 633107
 3-7/8 , 633131
 3-apr-1987 , 633145
 3-for-2 , 633183
 3-mar-1987 , 633307
 3-mo , 633340
 3.0 , 633353
 3.00 , 633784
 3.00-4.00 , 633808
 3.000 , 633821
 3.01 , 633834
 3.02 , 633870
 3.03 , 633896
 3.035 , 633970
 3.04 , 633982
 3.05 , 634086
 3.054 , 634153
 3.0577 , 634166
 3.06 , 634179
 3.062 , 634244
 3.065 , 634257
 3.07 , 634269
 3.073 , 634375
 3.08 , 634388
 3.09 , 634450
 3.1 , 634483
 3.10 , 635018
 3.11 , 635106
 3.12 , 635140
 3.13 , 635230
 3.14 , 635265
 3.15 , 635345
 3.15p , 635411
 3.16 , 635424
 3.16-billion-dlr-off , 635547
 3.17 , 635561
 3.18 , 635694
 3.19 , 635751
 3.2 , 635764
 3.20 , 636426
 3.21 , 636472
 3.22 , 636529
 3.23 , 636575
 3.2384 , 636630
 3.24 , 636643
 3.25 , 636668
 3.25-i , 636853
 3.251 , 636863
 3.255 , 636876
 3.258 , 636888
 3.25p , 636901
 3.26 , 636914
 3.260 , 636982
 3.27 , 636995
 3.28 , 637030
 3.286 , 637121
 3.29 , 637134
 3.3 , 637159
 3.30 , 637711
 3.31 , 637782
 3.32 , 637819
 3.33 , 637853
 3.332 , 637955
 3.34 , 637968
 3.34p , 638037
 3.35 , 638049
 3.36 , 638106
 3.37 , 638154
 3.375 , 638222
 3.38 , 638235
 3.39 , 638282
 3.4 , 638305
 3.40 , 638831
 3.40/50 , 638900
 3.41 , 638913
 3.42 , 638984
 3.43 , 639054
 3.435 , 639099
 3.44 , 639113
 3.45 , 639214
 3.450 , 639238
 3.46 , 639251
 3.467 , 639275
 3.47 , 639299
 3.48 , 639331
 3.482 , 639367
 3.49 , 639380
 3.5 , 639405
 3.50 , 640301
 3.50-dlr-per-shar , 640448
 3.500 , 640462
 3.5000 , 640475
 3.51 , 640488
 3.52 , 640547
 3.53 , 640559
 3.54 , 640595
 3.55 , 640630
 3.55/65 , 640679
 3.56 , 640692
 3.57 , 640727
 3.58 , 640773
 3.59 , 640851
 3.6 , 640887
 3.60 , 641430
 3.60/70 , 641456
 3.61 , 641469
 3.62 , 641482
 3.63 , 641507
 3.64 , 641531
 3.65 , 641586
 3.66 , 641665
 3.67 , 641765
 3.68 , 641799
 3.69 , 641812
 3.7 , 641871
 3.70 , 642429
 3.70/80 , 642486
 3.71 , 642500
 3.72 , 642524
 3.74 , 642571
 3.7495/98 , 642643
 3.7498/7501 , 642655
 3.75 , 642667
 3.75/80 , 642798
 3.75/85 , 642822
 3.750 , 642835
 3.7500 , 642848
 3.7500/03 , 642873
 3.7500/05 , 642885
 3.7501/03 , 642898
 3.7506/09 , 642910
 3.76 , 642923
 3.77 , 642937
 3.78 , 642950
 3.79 , 643008
 3.7991 , 643045
 3.8 , 643059
 3.80 , 643491
 3.80/85 , 643641
 3.80/90 , 643654
 3.8050 , 643687
 3.81 , 643700
 3.8125 , 643759
 3.82 , 643773
 3.8241 , 643787
 3.83 , 643800
 3.84 , 643835
 3.85 , 643870
 3.85/95 , 644039
 3.8502 , 644073
 3.86 , 644087
 3.87 , 644143
 3.875 , 644198
 3.8750 , 644211
 3.876 , 644225
 3.879 , 644239
 3.88 , 644252
 3.885 , 644333
 3.89 , 644346
 3.8990 , 644408
 3.8992 , 644422
 3.8p , 644436
 3.9 , 644449
 3.90 , 644876
 3.90/4.0 , 644935
 3.90/95 , 644948
 3.9050 , 644961
 3.91 , 644974
 3.92 , 645010
 3.9246 , 645045
 3.926 , 645058
 3.939 , 645072
 3.94 , 645085
 3.95 , 645111
 3.95p , 645166
 3.96 , 645178
 3.9737 , 645191
 3.98 , 645204
 3.99 , 645260
 3/1 , 645284
 3/16 , 645298
 3/4 , 645311
 3/8 , 645436
 30 , 645547
 30,000 , 652207
 30,067,000 , 652807
 30,142,000 , 652821
 30,145 , 652834
 30,160,000 , 652847
 30,171,000 , 652861
 30,236 , 652874
 30,400 , 652888
 30,458,000 , 652901
 30,467 , 652914
 30,500 , 652927
 30,700 , 652952
 30,732 , 652965
 30,800 , 652978
 30,865 , 652991
 30,899,000 , 653005
 30,969 , 653019
 30-123 , 653032
 30-124 , 653058
 30-273 , 653072
 30-35 , 653098
 30-40 , 653122
 30-5/8 , 653144
 30-69 , 653157
 30-89 , 653183
 30-april , 653197
 30-ct , 653211
 30-day , 653224
 30-inch , 653305
 30-mar-1987 , 653318
 30-minut , 653332
 30-year , 653345
 30-year-old , 653404
 30.0 , 653418
 30.050 , 653500
 30.055 , 653514
 30.06 , 653540
 30.060 , 653564
 30.07 , 653578
 30.08 , 653601
 30.1 , 653614
 30.11 , 653693
 30.12 , 653706
 30.13 , 653719
 30.2 , 653732
 30.21 , 653768
 30.27 , 653782
 30.3 , 653795
 30.375 , 653963
 30.4 , 653976
 30.44 , 654034
 30.5 , 654048
 30.50 , 654129
 30.55 , 654142
 30.5p , 654154
 30.6 , 654167
 30.61 , 654261
 30.625 , 654275
 30.64 , 654298
 30.68 , 654321
 30.7 , 654344
 30.74 , 654379
 30.8 , 654393
 30.9 , 654472
 30.95 , 654553
 30/40 , 654566
 300 , 654580
 300,000 , 655948
 300,286 , 656587
 300,404 , 656601
 300,488 , 656614
 300-325 , 656628
 300-500 , 656642
 300-meter , 656655
 300-mln-canadian-dlr , 656668
 300.5-x , 656682
 300.66 , 656696
 300.99 , 656710
 300p , 656724
 301 , 656738
 301,000 , 656774
 301,400 , 656833
 301,623 , 656846
 301,909 , 656860
 301.9 , 656873
 302 , 656910
 302,000 , 656947
 302,300 , 656971
 302,316 , 656984
 302,388 , 656998
 302,745 , 657012
 302,833 , 657026
 302.0 , 657039
 302.08 , 657052
 302.15 , 657065
 302p , 657079
 303,000 , 657092
 303.2 , 657140
 303.4 , 657154
 303.91 , 657167
 304 , 657180
 304,000 , 657203
 304,043 , 657238
 304,825 , 657251
 304-100 , 657265
 304.2 , 657278
 304.4 , 657291
 304.5 , 657315
 304.6 , 657328
 304.9 , 657341
 305 , 657365
 305,000 , 657434
 305,082 , 657480
 305.1 , 657493
 305.13 , 657506
 305.4 , 657520
 305.5p , 657533
 305.7 , 657557
 3053.15 , 657571
 306 , 657585
 306,031 , 657611
 306.1 , 657624
 307 , 657637
 307,000 , 657662
 307,135 , 657686
 307.0 , 657700
 307.59 , 657724
 308 , 657738
 308,000 , 657786
 308,200 , 657810
 308,927 , 657822
 308.68 , 657835
 309,000 , 657847
 309,191 , 657948
 309,963 , 657962
 309.1 , 657975
 30p , 657988
 30th , 658012
 31 , 658047
 31,000 , 668671
 31,011,000 , 668764
 31,063 , 668778
 31,100 , 668791
 31,117,000 , 668803
 31,429,000 , 668815
 31,500 , 668828
 31,528 , 668840
 31,720,769 , 668854
 31,734 , 668868
 31,781,461 , 668881
 31,831,050 , 668894
 31,858 , 668907
 31,867,658 , 668921
 31,896 , 668934
 31-1/2 , 668947
 31-1/4 , 668971
 31-1/8 , 668985
 31-april , 668997
 31-day , 669011
 31-mar-1987 , 669025
 31. , 669051
 31.0 , 669064
 31.00 , 669088
 31.05 , 669102
 31.07 , 669115
 31.09 , 669128
 31.1 , 669154
 31.18 , 669247
 31.2 , 669260
 31.25 , 669348
 31.3 , 669361
 31.30 , 669407
 31.3p , 669421
 31.4 , 669435
 31.5 , 669518
 31.5-r , 669597
 31.58 , 669611
 31.6 , 669624
 31.60 , 669755
 31.7 , 669767
 31.74 , 669933
 31.8 , 669947
 31.80 , 670041
 31.85 , 670054
 31.9 , 670067
 31.92 , 670182
 310 , 670206
 310,000 , 670316
 310p , 670397
 311,000 , 670410
 311,848 , 670434
 311.5 , 670447
 311.82 , 670460
 312 , 670473
 312,000 , 670498
 312.3 , 670534
 312.4 , 670547
 312.8 , 670561
 313 , 670585
 313,000 , 670609
 313,200 , 670658
 313,676 , 670670
 313.2 , 670683
 313.25p , 670696
 313.3 , 670710
 313.7 , 670724
 313.8 , 670750
 313p , 670763
 314 , 670788
 314,000 , 670834
 314.3 , 670880
 314.6 , 670893
 315 , 670906
 315,000 , 670930
 315,100 , 670988
 315,500 , 671001
 315,695-dwt , 671014
 315,763 , 671027
 315,800 , 671040
 315.1 , 671054
 315.2 , 671068
 315.3 , 671079
 315.9 , 671093
 316 , 671106
 316,000 , 671186
 316,193 , 671243
 316,289 , 671256
 316,379 , 671269
 316.0 , 671282
 316.4 , 671295
 316.7 , 671319
 316p , 671343
 317 , 671356
 317,000 , 671370
 317,062 , 671383
 317,200 , 671397
 317,266 , 671411
 317.3 , 671425
 317.5 , 671438
 317p , 671451
 318 , 671477
 318,000 , 671512
 318,100 , 671536
 318,225 , 671549
 318,600 , 671563
 318.3 , 671587
 318.6 , 671601
 318.8 , 671614
 319 , 671628
 319,000 , 671664
 319,344 , 671732
 319,564 , 671745
 319,588 , 671759
 319.1 , 671772
 319.50 , 671785
 319.9 , 671798
 31st , 671812
 32 , 671826
 32,000 , 672754
 32,172 , 672868
 32,378 , 672881
 32,500 , 672893
 32,535 , 672906
 32,553 , 672919
 32,766 , 672933
 32,796 , 672946
 32,800 , 672959
 32,900 , 672982
 32-1/2 , 672995
 32-year , 673008
 32-year-old , 673021
 32.0 , 673034
 32.03 , 673094
 32.1 , 673107
 32.11 , 673174
 32.2 , 673187
 32.22 , 673232
 32.25 , 673245
 32.3 , 673258
 32.3-r , 673338
 32.4 , 673352
 32.42 , 673455
 32.44 , 673469
 32.5 , 673483
 32.50 , 673617
 32.6 , 673630
 32.63 , 673731
 32.7 , 673757
 32.76 , 673858
 32.8 , 673871
 32.80 , 673906
 32.88 , 673919
 32.9 , 673932
 32.94 , 674020
 320 , 674033
 320,000 , 674201
 320,057 , 674248
 320-foot , 674262
 320.0 , 674275
 320.7 , 674288
 321 , 674301
 321,000 , 674338
 321.3 , 674361
 322.1 , 674374
 322.3 , 674387
 322.9 , 674400
 323 , 674413
 323,000 , 674459
 323,214 , 674483
 323.6 , 674497
 323p , 674510
 324 , 674524
 324,000 , 674559
 324,011 , 674572
 324.2 , 674586
 324.6 , 674599
 324p , 674612
 325 , 674625
 325,000 , 674649
 325,900 , 674717
 325,937 , 674729
 325-unit , 674742
 325.13 , 674755
 325.5 , 674768
 325.6 , 674781
 326 , 674795
 326,259 , 674863
 326,675 , 674877
 326.3 , 674890
 326.5 , 674903
 327 , 674940
 327,000 , 674965
 327.2 , 675000
 327.5 , 675011
 327.9 , 675024
 328 , 675037
 328,000 , 675071
 328,112 , 675117
 328,468 , 675130
 328,889 , 675144
 328.68 , 675157
 328.7 , 675170
 328.9 , 675183
 329 , 675196
 329,000 , 675219
 329,225 , 675256
 329,999 , 675269
 329.0 , 675282
 329.1 , 675296
 329.21 , 675309
 329.38 , 675323
 329.4 , 675336
 329.52 , 675360
 32nd , 675373
 32p , 675386
 33 , 675400
 33,000 , 676722
 33,290 , 676814
 33,333 , 676827
 33,453 , 676841
 33,463.4 , 676855
 33,500 , 676869
 33,619 , 676904
 33,623 , 676917
 33,654 , 676930
 33,858.4 , 676944
 33,892 , 676957
 33,900 , 676970
 33,992.0 , 676994
 33-1/2 , 677007
 33-1/3 , 677020
 33-5/8 , 677054
 33.0 , 677067
 33.1 , 677169
 33.2 , 677205
 33.3 , 677273
 33.34 , 677355
 33.36 , 677368
 33.4 , 677381
 33.5 , 677460
 33.51 , 677672
 33.55 , 677698
 33.57 , 677711
 33.6 , 677724
 33.60 , 677771
 33.7 , 677784
 33.8 , 677828
 33.81 , 677876
 33.89 , 677889
 33.9 , 677902
 33.90 , 677959
 33.94 , 677994
 33.96 , 678007
 330 , 678021
 330,000 , 678149
 330,613 , 678219
 330.8 , 678233
 330.9 , 678246
 331,000 , 678259
 331,666 , 678283
 331.5 , 678296
 331.6 , 678310
 331.8 , 678322
 332 , 678335
 332,000 , 678348
 332,900 , 678361
 332,995 , 678374
 332.7 , 678387
 333 , 678411
 333,000 , 678424
 333.0 , 678448
 333.05 , 678461
 333.8 , 678473
 333.9 , 678487
 334 , 678500
 334,000 , 678522
 334,463 , 678535
 334,890 , 678548
 335 , 678561
 335,800 , 678574
 335.2 , 678587
 335.6 , 678600
 336 , 678613
 336,000 , 678627
 336,097 , 678684
 336,750 , 678697
 336.02 , 678710
 336.5 , 678723
 336.63 , 678747
 337 , 678758
 337,000 , 678792
 337,100 , 678874
 337,867 , 678887
 337.3 , 678900
 337.39 , 678911
 337.50 , 678923
 337.6 , 678937
 337.73 , 678950
 338 , 678964
 338,000 , 678977
 338,766 , 679002
 338,800 , 679016
 338,886 , 679028
 338.0 , 679041
 338.1 , 679054
 339 , 679067
 339,000 , 679113
 339,013 , 679150
 339.00 , 679163
 339.04 , 679176
 33p , 679190
 34 , 679214
 34,000 , 680222
 34,030.3 , 680259
 34,055 , 680273
 34,101 , 680286
 34,102 , 680299
 34,224 , 680312
 34,429 , 680325
 34,471,000 , 680351
 34,496 , 680364
 34,550 , 680377
 34,663 , 680390
 34,700 , 680404
 34,750 , 680418
 34,800 , 680442
 34,900,000 , 680455
 34,926 , 680468
 34,940 , 680481
 34-1/4 , 680494
 34-3/4 , 680507
 34-5/8 , 680554
 34-7/8 , 680578
 34-mln-dlr , 680604
 34.0 , 680618
 34.1 , 680666
 34.10 , 680789
 34.125 , 680802
 34.2 , 680816
 34.23 , 680907
 34.24 , 680921
 34.3 , 680935
 34.38 , 681002
 34.3p , 681015
 34.4 , 681028
 34.40 , 681085
 34.5 , 681098
 34.50 , 681175
 34.55 , 681189
 34.57 , 681213
 34.59 , 681226
 34.5p , 681250
 34.6 , 681263
 34.7 , 681321
 34.70 , 681412
 34.750 , 681425
 34.76 , 681438
 34.782 , 681451
 34.8 , 681464
 34.811 , 681554
 34.875-35.250 , 681567
 34.8p , 681581
 34.9 , 681605
 34.97 , 681765
 340 , 681778
 340,000 , 681937
 340,036 , 682088
 340,081 , 682101
 340,200 , 682113
 340,210 , 682127
 340,783 , 682141
 340,852 , 682165
 340.5 , 682178
 3400 , 682191
 341 , 682204
 341,000 , 682250
 341,145 , 682287
 341,730 , 682300
 341,991 , 682313
 341.0 , 682326
 341.7 , 682339
 342 , 682352
 342,000 , 682376
 342,900 , 682389
 342.6 , 682401
 342.7 , 682414
 342.9 , 682427
 342p , 682451
 343,000 , 682464
 343,500 , 682488
 343,748 , 682501
 343.06 , 682515
 344 , 682528
 344,000 , 682565
 344,039 , 682590
 344.25 , 682603
 3440 , 682616
 345 , 682629
 345,300 , 682699
 345,515 , 682712
 345,800 , 682736
 345,970 , 682748
 345-360 , 682761
 345p , 682787
 346 , 682800
 346,000 , 682824
 346,011 , 682848
 346,368 , 682862
 346.4 , 682875
 347 , 682888
 347,000 , 682958
 347,000,000 , 683018
 347,026 , 683031
 347,855 , 683044
 347,868 , 683057
 347.3 , 683070
 347.77 , 683083
 347.8 , 683097
 348 , 683110
 348,000 , 683143
 348,298 , 683157
 348,855 , 683170
 348.0 , 683183
 348.2 , 683197
 349,000 , 683220
 349,070 , 683255
 349,511 , 683269
 349.2 , 683282
 349.8 , 683295
 34p , 683308
 35 , 683322
 35,000 , 684997
 35,084 , 685276
 35,145,000 , 685290
 35,186 , 685301
 35,203 , 685314
 35,393 , 685327
 35,700 , 685341
 35,900 , 685354
 35,910 , 685367
 35,936,000 , 685380
 35-40 , 685393
 35-dlr-per-shar , 685418
 35-member , 685432
 35.0 , 685446
 35.01 , 685528
 35.0p , 685541
 35.1 , 685565
 35.12 , 685677
 35.125 , 685690
 35.18p , 685702
 35.2 , 685715
 35.25 , 685772
 35.29 , 685786
 35.3 , 685799
 35.4 , 685867
 35.40 , 685933
 35.46 , 685946
 35.5 , 685960
 35.6 , 686039
 35.66 , 686108
 35.7 , 686121
 35.73 , 686156
 35.74 , 686169
 35.76 , 686183
 35.79 , 686196
 35.8 , 686210
 35.83 , 686278
 35.9 , 686302
 35.98 , 686418
 35.99 , 686431
 350 , 686444
 350,000 , 686970
 350,078 , 687139
 350,738 , 687153
 350-360 , 687166
 351 , 687204
 351,000 , 687228
 351.0 , 687241
 351.5 , 687254
 351.6 , 687267
 351.7 , 687281
 352 , 687295
 352,000 , 687352
 352.1 , 687411
 352.32 , 687437
 352.7 , 687449
 353 , 687462
 353,000 , 687509
 353.94 , 687532
 354 , 687545
 354,000 , 687592
 354,650 , 687617
 354,820 , 687630
 354,843 , 687643
 354.5 , 687656
 354.8 , 687680
 354.9 , 687693
 355 , 687706
 355,000 , 687832
 355.5 , 687879
 356 , 687893
 356,000 , 687914
 356.2 , 687939
 356.5 , 687952
 357 , 687965
 357,000 , 687978
 357,203 , 687991
 357,420 , 688004
 357.6 , 688018
 358 , 688031
 358,000 , 688066
 358,941 , 688111
 358.1 , 688124
 358.56 , 688137
 358.8 , 688151
 359 , 688164
 359,000 , 688177
 359,699 , 688212
 359,800 , 688226
 359.0 , 688238
 359.8 , 688251
 35p , 688265
 36 , 688278
 36,000 , 689166
 36,101,000 , 689238
 36,400 , 689251
 36,462 , 689276
 36,480,000 , 689289
 36,510 , 689302
 36,552 , 689316
 36,557 , 689330
 36,581 , 689344
 36,594 , 689358
 36,600 , 689371
 36,659 , 689385
 36,667,000 , 689399
 36,684 , 689412
 36,700 , 689425
 36,834 , 689438
 36-1/4 , 689451
 36-month , 689464
 36-week , 689477
 36.0 , 689490
 36.00 , 689537
 36.01 , 689550
 36.07 , 689564
 36.0p , 689577
 36.1 , 689590
 36.17p , 689636
 36.2 , 689649
 36.22 , 689674
 36.23 , 689687
 36.26 , 689712
 36.28 , 689725
 36.3 , 689738
 36.34 , 689853
 36.36 , 689866
 36.4 , 689879
 36.45 , 689926
 36.47 , 689939
 36.49 , 689953
 36.5 , 689966
 36.50 , 690046
 36.52 , 690103
 36.6 , 690127
 36.67 , 690175
 36.7 , 690188
 36.72 , 690253
 36.8 , 690265
 36.84 , 690311
 36.9 , 690335
 36.93 , 690392
 360 , 690406
 360,000 , 690507
 360,537 , 690663
 360.0 , 690676
 360.5 , 690689
 361 , 690702
 361.9 , 690737
 362 , 690751
 362,000 , 690775
 362,400 , 690833
 362,500 , 690846
 362,692 , 690858
 362,700 , 690871
 362.8 , 690894
 363 , 690907
 363,000 , 690931
 363.0 , 690965
 364p , 690978
 365 , 691004
 365,000 , 691041
 365,375 , 691088
 365,430 , 691101
 365,897 , 691115
 366 , 691129
 366,000 , 691166
 366,953 , 691190
 366.1 , 691203
 366.7 , 691216
 366.8 , 691229
 366p , 691243
 367,000 , 691256
 367.9 , 691302
 368 , 691316
 368,188 , 691329
 368,400 , 691353
 368.0 , 691366
 368.1 , 691379
 368.3 , 691392
 369 , 691405
 369,000 , 691429
 369,848 , 691476
 369.4 , 691490
 369.5 , 691503
 37 , 691516
 37,000 , 692444
 37,059,000 , 692500
 37,200 , 692513
 37,295 , 692526
 37,310 , 692539
 37,375,000 , 692551
 37,416 , 692564
 37,485 , 692578
 37,500 , 692592
 37,599 , 692606
 37,600 , 692619
 37,724 , 692632
 37,966 , 692646
 37-1/2 , 692659
 37-1/8 , 692716
 37-3/4 , 692729
 37.0 , 692776
 37.06 , 692835
 37.09 , 692848
 37.1 , 692894
 37.12 , 692996
 37.15 , 693009
 37.2 , 693022
 37.2427 , 693079
 37.25 , 693092
 37.2p , 693105
 37.33 , 693118
 37.4 , 693131
 37.44 , 693221
 37.47 , 693246
 37.4p , 693259
 37.5 , 693272
 37.50 , 693458
 37.6 , 693470
 37.62 , 693561
 37.67 , 693574
 37.7 , 693587
 37.8 , 693703
 37.86 , 693825
 37.9 , 693838
 37.98 , 693907
 370 , 693921
 370,000 , 693988
 370,500 , 694056
 370.1 , 694067
 370.4 , 694093
 370.6 , 694106
 370.7 , 694119
 371 , 694132
 371,000 , 694156
 371,064 , 694180
 371,700 , 694194
 371.1 , 694206
 371.3 , 694219
 372 , 694245
 372,000 , 694281
 372.5 , 694305
 372.6 , 694318
 372p , 694331
 373 , 694345
 373,000 , 694358
 373.0 , 694405
 373.3 , 694418
 373.3-r , 694431
 374,000 , 694445
 374,108 , 694469
 374,198 , 694482
 374,468 , 694495
 374.0 , 694509
 374.25 , 694522
 374.3 , 694535
 374.6 , 694559
 374.9 , 694572
 374p , 694585
 375 , 694599
 375,000 , 694709
 375,061 , 694787
 375,200 , 694800
 375,400 , 694813
 375.2 , 694825
 375.95 , 694838
 375p , 694884
 376 , 694909
 376,243 , 694966
 376,470 , 694979
 376,897,330 , 694993
 376,955 , 695007
 376.0 , 695020
 377 , 695033
 377,000 , 695057
 377,300 , 695114
 378 , 695126
 378,000 , 695140
 378,600 , 695164
 379.3 , 695178
 379.7 , 695191
 38 , 695204
 38,000 , 696192
 38,100,000 , 696262
 38,290 , 696276
 38,347 , 696290
 38,608 , 696304
 38,616 , 696318
 38,678 , 696331
 38,686,000 , 696345
 38,759 , 696358
 38,760 , 696371
 38,800 , 696385
 38,839 , 696399
 38,853 , 696413
 38-1/2 , 696426
 38-hour-week , 696439
 38.0 , 696452
 38.01 , 696497
 38.04 , 696521
 38.05 , 696534
 38.1 , 696558
 38.2 , 696658
 38.20 , 696715
 38.25 , 696728
 38.26 , 696742
 38.3 , 696755
 38.30 , 696790
 38.37 , 696804
 38.39 , 696850
 38.4 , 696863
 38.42 , 696909
 38.5 , 696922
 38.50 , 697033
 38.6 , 697055
 38.64 , 697126
 38.7 , 697139
 38.74 , 697209
 38.7p , 697222
 38.8 , 697236
 38.9 , 697316
 380 , 697340
 380,000 , 697454
 380,273 , 697533
 380,325 , 697546
 380,728 , 697559
 380.0 , 697571
 380.2 , 697584
 380.9 , 697597
 380p , 697623
 381 , 697636
 381,000 , 697670
 381,000,000 , 697718
 381,050 , 697731
 381,171 , 697744
 381,841 , 697758
 381.3 , 697772
 381.4 , 697785
 381.6 , 697798
 381.7 , 697811
 382,000 , 697824
 382,000,000 , 697860
 382,014 , 697873
 382.3 , 697887
 382.5 , 697900
 383 , 697913
 383,000 , 697926
 383,189 , 697939
 383.4 , 697951
 383.5 , 697975
 383.9 , 697989
 384 , 698002
 384,000 , 698026
 384,622 , 698093
 384.5 , 698106
 385 , 698120
 385,000 , 698190
 385,081 , 698214
 385,146 , 698227
 385,747 , 698240
 385.0 , 698254
 386 , 698267
 386,000 , 698280
 386,157 , 698294
 386,300 , 698307
 386.0 , 698320
 386.7 , 698333
 387 , 698346
 387,000 , 698427
 387,832 , 698485
 387.6-r , 698498
 388 , 698512
 388,000 , 698525
 388,536 , 698549
 388.1 , 698563
 388.68 , 698577
 388.9 , 698601
 389 , 698614
 389.5 , 698627
 389.9 , 698640
 38p , 698652
 39 , 698676
 39,000 , 699300
 39,000-ton , 699337
 39,130 , 699350
 39,169 , 699362
 39,357,197 , 699375
 39,503,000 , 699389
 39,598,000 , 699402
 39,700 , 699416
 39,714 , 699430
 39,800 , 699443
 39,827 , 699456
 39,900 , 699469
 39-hour , 699483
 39.0 , 699496
 39.1 , 699564
 39.2 , 699610
 39.2p , 699635
 39.3 , 699648
 39.32 , 699696
 39.4 , 699709
 39.5 , 699821
 39.6 , 699868
 39.7 , 699892
 39.75 , 699939
 39.8 , 699952
 39.9 , 699999
 39.90 , 700111
 390 , 700123
 390,000 , 700204
 390,179 , 700227
 390,800 , 700251
 390.7 , 700265
 390.9 , 700279
 390p , 700292
 391 , 700305
 391,000 , 700351
 391,800 , 700364
 391.6 , 700377
 391.7 , 700390
 392 , 700403
 392,000 , 700439
 392,428 , 700463
 392,600 , 700477
 392,845 , 700491
 392,975 , 700505
 392.1 , 700518
 393 , 700531
 393,000 , 700556
 393,241 , 700591
 393,372 , 700605
 394 , 700618
 394,000 , 700631
 394,589 , 700644
 394.0 , 700657
 394.1 , 700670
 394.4 , 700695
 394.5 , 700708
 395 , 700722
 396 , 700746
 396,000 , 700771
 396.2 , 700795
 396.7 , 700807
 397,000 , 700830
 397.0 , 700843
 397.2 , 700856
 397p , 700869
 398 , 700893
 398,000 , 700918
 398.1 , 700931
 398.4 , 700955
 399 , 700969
 399,000 , 700982
 399.62 , 701005
 399.7 , 701018
 399.8 , 701031
 39a , 701044
 3com , 701057
 3nd , 701070
 3p , 701083
 3rd , 701106
 4 , 702997
 4,000 , 703536
 4,000,019 , 703815
 4,000-strong , 703828
 4,000/1,500 , 703863
 4,000/2,000 , 703888
 4,000/3,000 , 703902
 4,001,000 , 703916
 4,002,000 , 703939
 4,004,826 , 703953
 4,004,840 , 703966
 4,006,024 , 703979
 4,010,000 , 703993
 4,013,000 , 704007
 4,014 , 704021
 4,014,000 , 704034
 4,021,000 , 704058
 4,023,200 , 704071
 4,027,852 , 704084
 4,028,231 , 704098
 4,036,000 , 704111
 4,039,000 , 704135
 4,040,000 , 704148
 4,042,000 , 704162
 4,043,200 , 704187
 4,044 , 704200
 4,046,000 , 704214
 4,049,000 , 704227
 4,054,000 , 704241
 4,059,000 , 704253
 4,059,702 , 704265
 4,061,000 , 704278
 4,062,000 , 704292
 4,066,605 , 704305
 4,066,777 , 704319
 4,067,000 , 704332
 4,068,000 , 704345
 4,070,000 , 704358
 4,071,000 , 704372
 4,073,000 , 704385
 4,073,724 , 704398
 4,077,000 , 704412
 4,078,000 , 704469
 4,078,441 , 704482
 4,081,534 , 704495
 4,083,833 , 704508
 4,085,000 , 704522
 4,086,000 , 704535
 4,090,000 , 704548
 4,100 , 704572
 4,100,000 , 704585
 4,104 , 704622
 4,104,000 , 704635
 4,105,000 , 704646
 4,107,000 , 704659
 4,107,713 , 704672
 4,110,000 , 704685
 4,112,562 , 704698
 4,122,301 , 704712
 4,124,000 , 704725
 4,125 , 704738
 4,127,000 , 704752
 4,128,000 , 704765
 4,129,240 , 704778
 4,130 , 704791
 4,131,000 , 704805
 4,132,129 , 704829
 4,142,000 , 704842
 4,142,095 , 704856
 4,147,248 , 704869
 4,150,000 , 704893
 4,151,672 , 704907
 4,161.0 , 704920
 4,163,006 , 704930
 4,165,000 , 704943
 4,166,750 , 704957
 4,167,070 , 704970
 4,169,000 , 704984
 4,172,188 , 704998
 4,184,000 , 705011
 4,185,000 , 705024
 4,186,000 , 705037
 4,189,000 , 705050
 4,189,700 , 705063
 4,191,540 , 705076
 4,192,613 , 705089
 4,193,000 , 705102
 4,194,000 , 705116
 4,194,466 , 705129
 4,195,000 , 705142
 4,200 , 705155
 4,200,000 , 705169
 4,202,000 , 705182
 4,202,305 , 705206
 4,205,707 , 705220
 4,206,371 , 705233
 4,211 , 705247
 4,212,000 , 705260
 4,214.9 , 705274
 4,217 , 705286
 4,217,675 , 705300
 4,222,000 , 705313
 4,224,000 , 705327
 4,224,633 , 705340
 4,225,731 , 705353
 4,233,000 , 705366
 4,234,000 , 705379
 4,236,000 , 705392
 4,246,000 , 705405
 4,250,000 , 705418
 4,251,553 , 705431
 4,253,000 , 705444
 4,254,000 , 705457
 4,255,000 , 705471
 4,255,731 , 705484
 4,256,000 , 705497
 4,257,000 , 705510
 4,258,000 , 705534
 4,261,000 , 705547
 4,262,000 , 705561
 4,267,871 , 705575
 4,268,000 , 705588
 4,271,000 , 705601
 4,271,488 , 705614
 4,275.4 , 705627
 4,277,000 , 705639
 4,277,157 , 705652
 4,278,055 , 705665
 4,279,000 , 705678
 4,284,693 , 705692
 4,285,000 , 705705
 4,292,819 , 705719
 4,293,393 , 705732
 4,294,000 , 705745
 4,294,300 , 705758
 4,295 , 705771
 4,299,000 , 705785
 4,300 , 705798
 4,300,000 , 705836
 4,307,000 , 705872
