(3349, 72)
(3351, 193)
(3352, 291)
(3353, 197)
(3354, 30)
(3356, 108)
(3358, 100)
(3359, 24)
(3360, 185)
(3363, 18)
(3364, 210)
(3365, 38)
(3367, 91)
(3370, 26)
(3371, 286)
(3372, 218)
(3377, 34)
(3378, 50)
(3380, 261)
(3381, 116)
(3382, 38)
(3384, 111)
(3386, 28)
(3387, 174)
(3389, 132)
(3390, 640)
(3394, 246)
(3395, 49)
(3396, 528)
(3399, 100)
(3400, 112)
(3401, 130)
(3405, 110)
(3406, 28)
(3409, 160)
(3411, 369)
(3413, 308)
(3415, 122)
(3416, 102)
(3417, 79)
(3418, 89)
(3419, 30)
(3420, 162)
(3421, 499)
(3422, 113)
(3425, 63)
(3429, 412)
(3430, 225)
(3433, 106)
(3435, 79)
(3438, 343)
(3440, 425)
(3441, 187)
(3442, 174)
(3445, 193)
(3446, 807)
(3448, 26)
(3449, 196)
(3452, 196)
(3453, 118)
(3454, 357)
(3455, 330)
(3456, 161)
(3458, 95)
(3459, 199)
(3460, 109)
(3461, 81)
(3463, 213)
(3466, 129)
(3467, 89)
(3468, 69)
(3469, 94)
(3472, 155)
(3473, 60)
(3474, 70)
(3476, 22)
(3477, 90)
(3480, 148)
(3481, 20)
(3482, 96)
(3483, 98)
(3486, 213)
(3488, 825)
(3490, 341)
(3491, 135)
(3492, 176)
(3493, 332)
(3497, 174)
(3499, 41)
(3504, 22)
(3505, 471)
(3507, 108)
(3509, 175)
(3511, 176)
(3512, 514)
(3514, 335)
(3517, 85)
(3520, 155)
(3524, 352)
(3526, 81)
(3528, 196)
(3531, 227)
(3532, 216)
(3533, 86)
(3534, 952)
(3535, 627)
(3538, 28)
(3539, 233)
(3540, 579)
(3541, 178)
(3542, 323)
(3543, 125)
(3545, 101)
(3547, 179)
(3553, 186)
(3554, 143)
(3556, 277)
(3557, 81)
(3559, 123)
(3563, 600)
(3564, 408)
(3565, 78)
(3569, 93)
(3570, 24)
(3571, 673)
(3572, 116)
(3573, 107)
(3574, 278)
(3575, 65)
(3577, 85)
(3578, 67)
(3579, 48)
(3580, 25)
(3582, 72)
(3584, 95)
(3585, 60)
(3586, 26)
(3587, 298)
(3589, 267)
(3591, 30)
(3592, 237)
(3593, 613)
(3594, 355)
(3595, 56)
(3596, 117)
(3597, 117)
(3598, 63)
(3599, 110)
(3601, 25)
(3602, 215)
(3603, 102)
(3604, 46)
(3605, 94)
(3607, 180)
(3609, 118)
(3610, 26)
(3611, 28)
(3612, 72)
(3613, 288)
(3615, 546)
(3616, 26)
(3619, 151)
(3620, 74)
(3621, 32)
(3622, 82)
(3623, 94)
(3624, 48)
(3625, 186)
(3626, 73)
(3629, 53)
(3630, 213)
(3631, 64)
(3632, 111)
(3633, 51)
(3634, 115)
(3637, 45)
(3639, 169)
(3640, 93)
(3643, 121)
(3645, 475)
(3646, 274)
(3647, 23)
(3649, 47)
(3651, 24)
(3652, 48)
(3660, 101)
(3661, 82)
(3666, 116)
(3667, 43)
(3668, 53)
(3669, 79)
(3672, 70)
(3673, 84)
(3674, 26)
(3676, 65)
(3680, 48)
(3681, 50)
(3684, 133)
(3688, 123)
(3690, 100)
(3694, 84)
(3695, 54)
(3697, 56)
(3699, 216)
(3701, 135)
(3702, 47)
(3704, 182)
(3707, 87)
(3708, 112)
(3711, 277)
(3713, 62)
(3717, 68)
(3720, 112)
(3721, 64)
(3723, 112)
(3729, 20)
(3730, 54)
(3734, 25)
(3735, 55)
(3737, 74)
(3738, 49)
(3740, 95)
(3741, 24)
(3742, 158)
(3743, 214)
(3744, 75)
(3747, 122)
(3748, 187)
(3750, 146)
(3751, 62)
(3755, 72)
(3757, 25)
(3758, 176)
(3759, 274)
(3760, 46)
(3762, 849)
(3763, 24)
(3764, 23)
(3765, 23)
(3766, 26)
(3768, 139)
(3770, 107)
(3771, 79)
(3772, 30)
(3774, 24)
(3775, 199)
(3777, 110)
(3779, 273)
(3782, 24)
(3784, 43)
(3785, 73)
(3786, 69)
(3787, 25)
(3788, 24)
(3790, 104)
(3792, 436)
(3793, 92)
(3795, 196)
(3796, 114)
(3797, 301)
(3798, 870)
(3800, 185)
(3801, 95)
(3806, 84)
(3807, 25)
(3808, 24)
(3817, 84)
(3821, 104)
(3825, 253)
(3828, 76)
(3830, 113)
(3831, 35)
(3833, 105)
(3838, 86)
(3839, 127)
(3840, 86)
(3841, 122)
(3843, 88)
(3846, 75)
(3847, 394)
(3850, 24)
(3851, 22)
(3853, 53)
(3855, 144)
(3856, 88)
(3857, 53)
(3858, 24)
(3860, 73)
(3862, 198)
(3864, 506)
(3865, 79)
(3867, 65)
(3868, 296)
(3869, 476)
(3870, 135)
(3872, 42)
(3873, 155)
(3874, 59)
(3875, 25)
(3879, 37)
(3881, 115)
(3884, 174)
(3886, 108)
(3888, 105)
(3890, 194)
(3892, 233)
(3893, 111)
(3894, 60)
(3895, 30)
(3897, 22)
(3898, 64)
(3899, 152)
(3900, 131)
(3901, 254)
(3902, 260)
(3903, 120)
(3904, 136)
(3905, 38)
(3906, 274)
(3908, 135)
(3909, 88)
(3910, 121)
(3912, 231)
(3913, 30)
(3916, 62)
(3917, 23)
(3918, 114)
(3920, 99)
(3922, 58)
(3926, 82)
(3928, 184)
(3930, 84)
(3931, 520)
(3933, 124)
(3934, 106)
(3937, 111)
(3939, 54)
(3942, 304)
(3944, 24)
(3946, 92)
(3948, 118)
(3949, 141)
(3950, 101)
(3951, 93)
(3952, 75)
(3954, 45)
(3955, 185)
(3957, 256)
(3958, 83)
(3959, 24)
(3960, 73)
(3961, 75)
(3964, 16)
(3968, 28)
(3970, 88)
(3971, 43)
(3973, 95)
(3976, 32)
(3977, 49)
(3979, 291)
(3980, 134)
(3981, 641)
(3982, 223)
(3983, 24)
(3984, 429)
(3985, 78)
(3989, 45)
(3990, 71)
(3991, 337)
(3993, 118)
(3994, 132)
(3995, 222)
(3996, 48)
(3997, 116)
(3999, 114)
(4000, 82)
(4005, 519)
(4012, 164)
(4014, 82)
(4015, 86)
(4016, 523)
(4019, 311)
(4021, 42)
(4022, 256)
(4023, 64)
(4025, 25)
(4026, 576)
(4027, 419)
(4028, 241)
(4029, 90)
(4031, 257)
(4032, 24)
(4033, 100)
(4035, 91)
(4036, 92)
(4038, 92)
(4039, 215)
(4040, 108)
(4041, 215)
(4043, 204)
(4045, 316)
(4047, 93)
(4048, 204)
(4049, 842)
(4051, 84)
(4052, 403)
(4054, 123)
(4055, 209)
(4056, 113)
(4057, 326)
(4058, 230)
(4061, 391)
(4062, 26)
(4063, 219)
(4064, 265)
(4065, 54)
(4066, 92)
(4067, 947)
(4069, 222)
(4071, 577)
(4074, 217)
(4075, 212)
(4076, 107)
(4077, 65)
(4078, 163)
(4080, 95)
(4081, 457)
(4083, 111)
(4084, 57)
(4085, 88)
(4087, 24)
(4088, 122)
(4089, 146)
(4090, 58)
(4091, 58)
(4092, 87)
(4093, 689)
(4094, 70)
(4096, 213)
(4097, 106)
(4098, 198)
(4099, 121)
(4100, 85)
(4101, 484)
(4103, 123)
(4105, 35)
(4106, 384)
(4107, 149)
(4111, 105)
(4113, 238)
(4114, 26)
(4115, 96)
(4117, 124)
(4120, 132)
(4122, 208)
(4123, 84)
(4125, 215)
(4127, 403)
(4129, 215)
(4131, 115)
(4132, 325)
(4133, 217)
(4135, 105)
(4138, 97)
(4139, 92)
(4141, 42)
(4142, 41)
(4143, 293)
(4144, 25)
(4145, 147)
(4146, 106)
(4147, 179)
(4148, 20)
(4149, 54)
(4150, 28)
(4152, 375)
(4153, 159)
(4155, 75)
(4156, 420)
(4157, 48)
(4158, 219)
(4159, 64)
(4160, 498)
(4161, 72)
(4162, 114)
(4164, 22)
(4165, 779)
(4167, 108)
(4169, 63)
(4170, 124)
(4171, 75)
(4172, 135)
(4173, 200)
(4174, 553)
(4175, 67)
(4176, 26)
(4177, 24)
(4178, 43)
(4182, 155)
(4184, 47)
(4185, 22)
(4188, 64)
(4189, 35)
(4192, 100)
(4193, 22)
(4194, 45)
(4199, 138)
(4201, 145)
(4203, 76)
(4204, 208)
(4205, 157)
(4206, 56)
(4209, 90)
(4210, 24)
(4212, 117)
(4215, 132)
(4216, 87)
(4218, 89)
(4219, 46)
(4220, 46)
(4223, 507)
(4227, 151)
(4228, 25)
(4229, 226)
(4231, 94)
(4232, 633)
(4233, 278)
(4235, 81)
(4237, 67)
(4238, 103)
(4239, 73)
(4240, 23)
(4241, 23)
(4245, 25)
(4246, 388)
(4249, 108)
(4253, 25)
(4255, 69)
(4257, 29)
(4258, 31)
(4259, 177)
(4261, 39)
(4266, 424)
(4267, 633)
(4273, 43)
(4275, 91)
(4276, 44)
(4277, 251)
(4278, 30)
(4279, 24)
(4280, 28)
(4281, 38)
(4282, 24)
(4284, 20)
(4285, 24)
(4286, 133)
(4288, 34)
(4289, 374)
(4290, 878)
(4291, 291)
(4292, 66)
(4293, 22)
(4296, 105)
(4297, 249)
(4298, 54)
(4301, 81)
(4302, 37)
(4303, 422)
(4304, 172)
(4305, 51)
(4306, 52)
(4307, 96)
(4310, 280)
(4313, 72)
(4314, 288)
(4315, 341)
(4318, 82)
(4323, 91)
(4327, 44)
(4328, 84)
(4330, 73)
(4331, 24)
(4333, 113)
(4337, 64)
(4338, 118)
(4339, 65)
(4340, 421)
(4341, 32)
(4343, 109)
(4344, 25)
(4345, 114)
(4346, 124)
(4347, 139)
(4349, 96)
(4351, 43)
(4353, 69)
(4356, 255)
(4357, 44)
(4358, 49)
(4360, 98)
(4361, 55)
(4363, 79)
(4364, 189)
(4365, 215)
(4366, 62)
(4367, 292)
(4369, 344)
(4370, 52)
(4371, 51)
(4372, 92)
(4374, 85)
(4376, 47)
(4378, 67)
(4380, 24)
(4382, 305)
(4384, 24)
(4385, 45)
(4386, 86)
(4387, 24)
(4388, 23)
(4389, 24)
(4392, 162)
(4397, 23)
(4398, 24)
(4399, 25)
(4401, 75)
(4404, 82)
(4405, 431)
(4407, 330)
(4408, 96)
(4409, 24)
(4410, 92)
(4411, 91)
(4412, 24)
(4419, 46)
(4420, 56)
(4425, 365)
(4429, 207)
(4431, 225)
(4433, 10)
(4434, 28)
(4436, 282)
(4437, 63)
(4438, 59)
(4439, 24)
(4440, 25)
(4445, 2)
(4446, 24)
(4447, 156)
(4449, 30)
(4451, 47)
(4452, 26)
(4453, 79)
(4454, 36)
(4455, 26)
(4457, 48)
(4458, 129)
(4459, 25)
(4460, 24)
(4462, 30)
(4465, 144)
(4466, 26)
(4467, 122)
(4468, 2)
(4470, 746)
(4472, 50)
(4473, 26)
(4474, 99)
(4475, 96)
(4476, 145)
(4477, 777)
(4478, 91)
(4480, 26)
(4481, 63)
(4483, 28)
(4484, 30)
(4486, 22)
(4487, 32)
(4488, 213)
(4490, 588)
(4493, 67)
(4494, 98)
(4498, 51)
(4499, 32)
(4503, 171)
(4504, 47)
(4505, 38)
(4507, 107)
(4509, 24)
(4510, 171)
(4512, 25)
(4513, 201)
(4514, 141)
(4515, 28)
(4516, 22)
(4517, 67)
(4518, 430)
(4519, 85)
(4521, 28)
(4523, 53)
(4524, 259)
(4525, 128)
(4532, 34)
(4533, 34)
(4534, 42)
(4536, 105)
(4537, 72)
(4541, 124)
(4544, 119)
(4548, 710)
(4549, 133)
(4551, 82)
(4552, 376)
(4554, 62)
(4555, 197)
(4558, 28)
(4560, 24)
(4562, 85)
(4564, 520)
(4569, 141)
(4573, 324)
(4574, 85)
(4576, 235)
(4577, 117)
(4578, 26)
(4579, 97)
(4581, 93)
(4583, 66)
(4584, 100)
(4585, 101)
(4586, 40)
(4590, 108)
(4591, 141)
(4592, 86)
(4593, 319)
(4595, 213)
(4599, 121)
(4600, 107)
(4602, 703)
(4603, 536)
(4604, 106)
(4605, 86)
(4606, 67)
(4609, 251)
(4610, 180)
(4613, 75)
(4615, 65)
(4616, 102)
(4617, 112)
(4620, 2)
(4621, 330)
(4622, 168)
(4623, 139)
(4625, 840)
(4629, 119)
(4630, 779)
(4631, 85)
(4632, 199)
(4633, 118)
(4634, 121)
(4635, 30)
(4636, 289)
(4637, 73)
(4638, 111)
(4640, 192)
(4641, 110)
(4644, 83)
(4648, 94)
(4649, 67)
(4650, 111)
(4652, 28)
(4654, 103)
(4656, 24)
(4657, 77)
(4658, 24)
(4659, 123)
(4660, 76)
(4662, 144)
(4664, 165)
(4665, 565)
(4666, 103)
(4671, 74)
(4675, 16)
(4678, 117)
(4679, 225)
(4680, 103)
(4681, 102)
(4682, 106)
(4686, 121)
(4687, 82)
(4689, 310)
(4690, 222)
(4691, 413)
(4692, 614)
(4695, 215)
(4696, 92)
(4697, 113)
(4698, 30)
(4700, 60)
(4703, 103)
(4708, 94)
(4709, 118)
(4711, 112)
(4712, 102)
(4713, 144)
(4714, 165)
(4717, 103)
(4719, 97)
(4720, 170)
(4729, 34)
(4732, 112)
(4733, 176)
(4735, 249)
(4739, 106)
(4740, 114)
(4741, 116)
(4742, 63)
(4743, 26)
(4744, 515)
(4745, 74)
(4747, 64)
(4748, 122)
(4751, 170)
(4755, 76)
(4756, 116)
(4758, 22)
(4759, 22)
(4761, 18)
(4763, 22)
(4765, 58)
(4768, 38)
(4769, 124)
(4770, 26)
(4771, 395)
(4772, 273)
(4773, 46)
(4774, 205)
(4775, 59)
(4776, 61)
(4777, 128)
(4778, 110)
(4779, 56)
(4780, 33)
(4781, 230)
(4782, 28)
(4783, 119)
(4785, 220)
(4787, 68)
(4788, 144)
(4791, 72)
(4792, 91)
(4794, 81)
(4795, 177)
(4796, 129)
(4797, 63)
(4798, 96)
(4801, 27)
(4803, 57)
(4804, 74)
(4805, 25)
(4806, 191)
(4807, 122)
(4809, 658)
(4810, 208)
(4812, 59)
(4814, 51)
(4816, 237)
(4818, 102)
(4819, 56)
(4820, 44)
(4821, 23)
(4822, 90)
(4824, 404)
(4825, 129)
(4827, 106)
(4829, 103)
(4831, 24)
(4832, 2)
(4833, 108)
(4835, 109)
(4841, 92)
(4843, 34)
(4845, 93)
(4848, 102)
(4850, 78)
(4867, 200)
(4881, 88)
(4882, 198)
(4884, 296)
(4887, 75)
(4889, 24)
(4890, 176)
(4892, 68)
(4893, 507)
(4894, 59)
(4898, 311)
(4900, 24)
(4901, 85)
(4903, 83)
(4904, 16)
(4905, 158)
(4908, 122)
(4910, 138)
(4911, 39)
(4914, 83)
(4918, 76)
(4920, 42)
(4922, 109)
(4925, 30)
(4929, 30)
(4930, 106)
(4933, 251)
(4934, 71)
(4937, 118)
(4938, 240)
(4939, 226)
(4941, 216)
(4944, 1005)
(4951, 403)
(4952, 95)
(4953, 428)
(4954, 51)
(4955, 71)
(4956, 22)
(4959, 22)
(4960, 28)
(4962, 223)
(4963, 86)
(4964, 90)
(4965, 97)
(4970, 183)
(4972, 74)
(4974, 164)
(4976, 53)
(4981, 92)
(4983, 290)
(4987, 100)
(4988, 489)
(4990, 24)
(4991, 34)
(4993, 111)
(4998, 25)
(4999, 23)
(5001, 81)
(5002, 80)
(5003, 282)
(5009, 129)
(5012, 24)
(5013, 31)
(5015, 68)
(5017, 24)
(5018, 36)
(5020, 117)
(5021, 25)
(5029, 46)
(5031, 107)
(5033, 175)
(5034, 71)
(5037, 131)
(5040, 127)
(5042, 86)
(5043, 69)
(5044, 104)
(5046, 24)
(5048, 54)
(5050, 53)
(5051, 50)
(5052, 105)
(5053, 49)
(5054, 26)
(5055, 67)
(5056, 131)
(5057, 360)
(5058, 79)
(5059, 28)
(5060, 58)
(5061, 358)
(5062, 20)
(5068, 20)
(5070, 969)
(5071, 221)
(5072, 54)
(5076, 86)
(5077, 95)
(5078, 34)
(5080, 110)
(5081, 61)
(5082, 79)
(5083, 25)
(5084, 51)
(5085, 24)
(5086, 35)
(5089, 94)
(5090, 57)
(5091, 88)
(5092, 175)
(5094, 136)
(5095, 94)
(5097, 81)
(5100, 25)
(5102, 79)
(5105, 61)
(5109, 591)
(5112, 62)
(5113, 206)
(5114, 64)
(5115, 171)
(5116, 276)
(5117, 94)
(5118, 228)
(5119, 216)
(5121, 97)
(5123, 166)
(5125, 135)
(5126, 93)
(5127, 500)
(5128, 93)
(5132, 163)
(5134, 290)
(5138, 30)
(5139, 504)
(5141, 83)
(5142, 45)
(5145, 232)
(5146, 78)
(5148, 156)
(5149, 173)
(5150, 354)
(5152, 111)
(5153, 183)
(5154, 184)
(5156, 286)
(5160, 212)
(5162, 184)
(5166, 26)
(5167, 700)
(5168, 278)
(5169, 475)
(5171, 653)
(5172, 439)
(5175, 115)
(5176, 690)
(5177, 314)
(5178, 320)
(5181, 280)
(5183, 213)
(5185, 166)
(5188, 88)
(5189, 221)
(5190, 362)
(5191, 110)
(5192, 280)
(5193, 283)
(5194, 98)
(5195, 220)
(5196, 198)
(5201, 674)
(5203, 303)
(5204, 28)
(5205, 93)
(5206, 559)
(5207, 120)
(5209, 120)
(5210, 249)
(5212, 97)
(5214, 1123)
(5215, 87)
(5216, 170)
(5218, 102)
(5219, 120)
(5220, 108)
(5222, 131)
(5223, 98)
(5226, 256)
(5228, 90)
(5231, 104)
(5232, 82)
(5234, 348)
(5235, 367)
(5236, 90)
(5237, 43)
(5238, 82)
(5240, 66)
(5241, 316)
(5243, 109)
(5244, 395)
(5245, 81)
(5250, 213)
(5251, 38)
(5253, 215)
(5254, 32)
(5255, 197)
(5256, 180)
(5257, 82)
(5258, 932)
(5260, 109)
(5264, 108)
(5266, 103)
(5268, 318)
(5269, 63)
(5270, 340)
(5271, 444)
(5272, 107)
(5273, 699)
(5274, 160)
(5276, 124)
(5277, 89)
(5278, 305)
(5279, 209)
(5280, 213)
(5281, 166)
(5283, 173)
(5284, 22)
(5285, 424)
(5286, 317)
(5287, 77)
(5288, 212)
(5290, 787)
(5291, 206)
(5292, 93)
(5293, 176)
(5295, 270)
(5296, 53)
(5297, 62)
(5299, 129)
(5300, 31)
(5303, 45)
(5304, 66)
(5308, 35)
(5309, 92)
(5312, 73)
(5313, 53)
(5314, 60)
(5315, 225)
(5316, 64)
(5317, 92)
(5318, 902)
(5320, 28)
(5321, 107)
(5323, 191)
(5326, 22)
(5327, 97)
(5328, 111)
(5329, 20)
(5330, 126)
(5331, 143)
(5332, 72)
(5333, 56)
(5334, 86)
(5335, 284)
(5336, 2)
(5338, 281)
(5339, 231)
(5340, 77)
(5342, 75)
(5344, 28)
(5345, 654)
(5346, 24)
(5349, 86)
(5350, 44)
(5351, 89)
(5352, 276)
(5354, 61)
(5355, 30)
(5356, 68)
(5357, 60)
(5358, 45)
(5359, 123)
(5360, 52)
(5362, 2)
(5363, 159)
(5366, 270)
(5367, 47)
(5371, 219)
(5373, 26)
(5375, 30)
(5376, 888)
(5377, 360)
(5378, 28)
(5379, 164)
(5382, 383)
(5383, 115)
(5385, 112)
(5388, 92)
(5389, 120)
(5390, 181)
(5391, 409)
(5392, 239)
(5394, 546)
(5396, 73)
(5398, 113)
(5400, 133)
(5402, 30)
(5404, 84)
(5407, 66)
(5408, 141)
(5409, 75)
(5410, 103)
(5411, 170)
(5412, 589)
(5414, 24)
(5415, 63)
(5416, 63)
(5417, 73)
(5421, 84)
(5422, 113)
(5423, 111)
(5426, 73)
(5429, 121)
(5431, 114)
(5434, 16)
(5435, 117)
(5437, 102)
(5438, 92)
(5439, 53)
(5440, 56)
(5441, 72)
(5442, 120)
(5443, 94)
(5444, 31)
(5445, 210)
(5447, 167)
(5451, 27)
(5452, 93)
(5453, 224)
(5454, 141)
(5455, 112)
(5456, 228)
(5458, 410)
(5460, 32)
(5461, 47)
(5464, 61)
(5465, 139)
(5467, 553)
(5469, 51)
(5470, 42)
(5471, 631)
(5472, 257)
(5473, 800)
(5474, 184)
(5475, 76)
(5476, 23)
(5477, 49)
(5481, 117)
(5483, 27)
(5485, 293)
(5487, 94)
(5490, 24)
(5491, 92)
(5492, 25)
(5494, 47)
(5495, 43)
(5496, 29)
(5498, 26)
(5499, 116)
(5500, 94)
(5501, 64)
(5502, 24)
(5505, 114)
(5506, 146)
(5507, 389)
(5508, 162)
(5511, 212)
(5516, 301)
(5517, 92)
(5518, 151)
(5520, 97)
(5522, 24)
(5523, 202)
(5525, 191)
(5526, 178)
(5528, 26)
(5530, 53)
(5531, 116)
(5532, 48)
(5533, 73)
(5535, 28)
(5537, 70)
(5538, 45)
(5540, 43)
(5541, 162)
(5542, 497)
(5543, 112)
(5544, 108)
(5545, 27)
(5546, 24)
(5549, 18)
(5553, 48)
(5554, 333)
(5555, 27)
(5556, 29)
(5558, 142)
(5559, 106)
(5561, 775)
(5563, 90)
(5564, 123)
(5565, 54)
(5566, 46)
(5567, 105)
(5568, 26)
(5570, 454)
(5571, 22)
(5572, 26)
(5573, 95)
(5575, 49)
(5576, 95)
(5579, 47)
(5582, 74)
(5583, 75)
(5585, 200)
(5586, 123)
(5592, 79)
(5593, 55)
(5594, 38)
(5595, 73)
(5596, 83)
(5597, 118)
(5598, 271)
(5600, 66)
(5602, 50)
(5603, 22)
(5604, 25)
(5606, 28)
(5608, 69)
(5609, 101)
(5610, 196)
(5611, 133)
(5615, 63)
(5617, 30)
(5620, 107)
(5624, 53)
(5627, 86)
(5629, 29)
(5630, 136)
(5632, 79)
(5634, 24)
(5635, 146)
(5636, 122)
(5637, 26)
(5639, 111)
(5640, 112)
(5641, 100)
(5643, 318)
(5644, 107)
(5647, 121)
(5648, 128)
(5650, 30)
(5652, 36)
(5654, 61)
(5655, 131)
(5657, 84)
(5658, 68)
(5659, 88)
(5660, 105)
(5661, 100)
(5662, 24)
(5663, 24)
(5664, 24)
(5665, 88)
(5667, 214)
(5669, 30)
(5670, 108)
(5671, 214)
(5672, 111)
(5675, 85)
(5677, 47)
(5678, 26)
(5679, 32)
(5680, 90)
(5682, 58)
(5683, 254)
(5684, 300)
(5686, 117)
(5687, 24)
(5688, 24)
(5689, 91)
(5690, 515)
(5692, 297)
(5693, 90)
(5694, 32)
(5701, 24)
(5702, 403)
(5706, 223)
(5707, 32)
(5708, 104)
(5710, 479)
(5711, 426)
(5712, 216)
(5713, 121)
(5715, 22)
(5716, 28)
(5717, 293)
(5719, 177)
(5720, 23)
(5721, 23)
(5722, 24)
(5723, 55)
(5724, 188)
(5725, 78)
(5727, 311)
(5729, 23)
(5731, 41)
(5732, 76)
(5734, 108)
(5737, 102)
(5738, 60)
(5739, 175)
(5740, 97)
(5741, 104)
(5742, 48)
(5743, 46)
(5744, 162)
(5746, 197)
(5749, 36)
(5750, 269)
(5751, 115)
(5752, 384)
(5754, 26)
(5755, 268)
(5756, 201)
(5757, 98)
(5758, 33)
(5761, 616)
(5762, 90)
(5764, 28)
(5765, 442)
(5767, 183)
(5768, 30)
(5769, 345)
(5778, 635)
(5779, 460)
(5780, 76)
(5782, 90)
(5783, 55)
(5785, 106)
(5786, 441)
(5787, 615)
(5788, 248)
(5789, 244)
(5791, 95)
(5792, 290)
(5793, 318)
(5796, 326)
(5797, 38)
(5798, 90)
(5800, 696)
(5803, 28)
(5804, 32)
(5805, 321)
(5807, 113)
(5808, 770)
(5810, 226)
(5811, 125)
(5812, 323)
(5814, 34)
(5815, 75)
(5818, 97)
(5819, 95)
(5822, 97)
(5826, 71)
(5827, 492)
(5830, 214)
(5833, 68)
(5835, 194)
(5836, 108)
(5838, 28)
(5839, 77)
(5841, 254)
(5842, 174)
(5845, 28)
(5847, 193)
(5848, 320)
(5849, 140)
(5850, 396)
(5852, 212)
(5854, 68)
(5858, 635)
(5861, 44)
(5866, 94)
(5868, 228)
(5870, 250)
(5873, 105)
(5875, 48)
(5876, 46)
(5879, 510)
(5880, 76)
(5883, 36)
(5886, 178)
(5887, 281)
(5888, 728)
(5889, 124)
(5894, 100)
(5895, 400)
(5896, 383)
(5898, 53)
(5899, 140)
(5900, 108)
(5901, 43)
(5902, 142)
(5905, 35)
(5906, 31)
(5908, 149)
(5909, 89)
(5910, 110)
(5911, 56)
(5912, 31)
(5913, 23)
(5914, 25)
(5915, 18)
(5919, 133)
(5922, 25)
(5925, 67)
(5926, 30)
(5930, 44)
(5931, 78)
(5932, 73)
(5933, 49)
(5934, 113)
(5935, 126)
(5937, 53)
(5938, 47)
(5939, 24)
(5941, 594)
(5945, 56)
(5946, 89)
(5947, 117)
(5949, 77)
(5950, 57)
(5951, 64)
(5954, 251)
(5955, 118)
(5957, 88)
(5958, 72)
(5960, 20)
(5964, 188)
(5965, 198)
(5967, 54)
(5968, 49)
(5969, 67)
(5972, 144)
(5973, 322)
(5974, 34)
(5975, 49)
(5976, 58)
(5977, 46)
(5980, 26)
(5981, 22)
(5982, 26)
(5984, 37)
(5985, 1162)
(5986, 146)
(5991, 66)
(5993, 58)
(5994, 46)
(5998, 82)
(6000, 109)
(6003, 66)
(6005, 46)
(6006, 108)
(6010, 46)
(6013, 24)
(6014, 79)
(6017, 59)
(6018, 28)
(6020, 47)
(6023, 239)
(6025, 209)
(6026, 22)
(6027, 83)
(6030, 72)
(6033, 25)
(6034, 200)
(6035, 94)
(6037, 244)
(6041, 32)
(6042, 43)
(6043, 25)
(6044, 20)
(6046, 55)
(6047, 213)
(6048, 43)
(6051, 54)
(6054, 131)
(6055, 26)
(6056, 114)
(6058, 185)
(6059, 89)
(6060, 386)
(6062, 295)
(6063, 165)
(6065, 109)
(6067, 109)
(6068, 28)
(6069, 20)
(6070, 113)
(6073, 101)
(6075, 172)
(6078, 35)
(6079, 289)
(6081, 106)
(6082, 149)
(6083, 236)
(6084, 110)
(6085, 172)
(6086, 626)
(6088, 54)
(6090, 528)
(6091, 531)
(6092, 124)
(6093, 84)
(6094, 47)
(6096, 100)
(6101, 88)
(6102, 31)
(6103, 82)
(6104, 85)
(6105, 73)
(6106, 49)
(6107, 49)
(6108, 626)
(6111, 109)
(6113, 161)
(6114, 169)
(6115, 67)
(6116, 120)
(6119, 259)
(6120, 32)
(6121, 255)
(6123, 73)
(6124, 97)
(6125, 345)
(6127, 221)
(6128, 271)
(6129, 63)
(6130, 48)
(6134, 42)
(6135, 82)
(6137, 311)
(6138, 111)
(6142, 135)
(6146, 113)
(6147, 44)
(6149, 86)
(6153, 336)
(6154, 25)
(6155, 24)
(6156, 764)
(6157, 570)
(6158, 240)
(6159, 22)
(6163, 285)
(6165, 83)
(6166, 105)
(6169, 271)
(6172, 40)
(6173, 25)
(6175, 43)
(6176, 36)
(6177, 459)
(6178, 112)
(6179, 105)
(6180, 252)
(6181, 93)
(6184, 224)
(6185, 28)
(6186, 26)
(6187, 87)
(6188, 48)
(6189, 202)
(6197, 770)
(6198, 89)
(6199, 65)
(6201, 444)
(6202, 322)
(6204, 2)
(6205, 25)
(6208, 150)
(6209, 480)
(6211, 49)
(6212, 24)
(6213, 103)
(6214, 123)
(6215, 344)
(6217, 345)
(6218, 127)
(6220, 100)
(6221, 120)
(6222, 59)
(6223, 86)
(6225, 358)
(6227, 31)
(6231, 45)
(6232, 56)
(6233, 38)
(6234, 110)
(6235, 26)
(6236, 26)
(6239, 69)
(6240, 64)
(6242, 50)
(6243, 34)
(6244, 68)
(6246, 109)
(6248, 108)
(6252, 24)
(6253, 171)
(6254, 73)
(6257, 75)
(6259, 340)
(6264, 119)
(6265, 205)
(6267, 129)
(6269, 196)
(6271, 95)
(6273, 44)
(6274, 79)
(6275, 36)
(6276, 48)
(6277, 104)
(6278, 64)
(6279, 63)
(6280, 25)
(6282, 149)
(6283, 74)
(6287, 78)
(6288, 64)
(6293, 92)
(6294, 36)
(6295, 23)
(6296, 203)
(6297, 62)
(6298, 54)
(6299, 52)
(6301, 169)
(6305, 24)
(6306, 24)
(6309, 131)
(6310, 117)
(6311, 29)
(6312, 85)
(6313, 82)
(6315, 70)
(6317, 175)
(6323, 79)
(6324, 26)
(6325, 80)
(6326, 393)
(6331, 123)
(6333, 28)
